vm	ir	sag	tau	resf	resmag	spkthr	spkmax	spkhlf	rheo	ahp	fi	dvloc	mlpos	hemi	age	id	housing	expr	patchdir	totalcells	rectime
-66.05677149	39.87228396	0.665558656	12.89696384	6.75	1.498947486	-38.46000061	39.33062363	0.43	174.125	-55.25624847	0.091012369	1952	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.750694444
-67.3532862	38.27055185	0.681051288	15.37902618	6.15	1.695897094	-37.10374985	39.65500031	0.42	180.25	-55.796875	0.107267488	1992	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.756944444
-68.80904559	44.20651898	0.68778884	15.59418838	6.9	1.643955138	-35.96375046	37.76750031	0.48	224.5	-56.21250153	0.107901715	2056	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.763194444
-70.37785767	67.44304378	0.750448457	22.37197484	4.85	1.257487833	-38.54937515	42.48500061	0.43	128.25	-60.52187347	NaN	2152	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.771527778
-66.57257573	55.28652383	0.638295154	15.80656892	6.45	1.443417211	-39.50750046	39.16937561	0.46	124.1875	-58.078125	NaN	2248	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.777777778
-67.69815324	70.04467545	0.714534432	17.90660193	5.25	1.493344648	-36.79437561	38.81000061	0.45	109	-57.12187576	NaN	2336	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.786805556
-69.42025003	59.05233501	0.65593897	13.48935316	5.8	1.374449109	-39.83062592	41.67437515	0.43	123.5	-60.21562576	NaN	2416	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.803472222
-68.10407383	58.36564091	0.702356227	15.15466317	4.4	1.421993283	-41.18562393	43.41062469	0.47	116.0625	-57.20937347	NaN	2464	Medial	Right	43	mouse_20140522	Standard	HP	DV	40	0.810416667
-69.67839067	60.46361338	0.636288938	18.61954674	3.95	1.483686664	-40.97231903	48.57387009	0.59	153.2029114	-62.68196487	0.083823647	1688	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.569444444
-67.98761291	42.61862314	0.590644082	29.87271159	4.9	1.675607684	-39.20224686	45.51408463	0.67	221.5643768	-56.33411789	0.072686777	1640	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.576388889
-68.93309113	32.05778039	0.554391984	13.06365851	4.35	1.483045578	-41.58513107	43.20383301	0.61	252.0828857	-58.40632248	0.077179167	1472	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.600694444
-67.76455441	37.19719051	0.579380491	20.77366121	5.65	1.250514831	-40.91921692	46.18732224	0.66	269.1732483	-58.18658829	0.071654654	1400	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.613194444
-64.60019819	37.34691324	0.606871777	22.29033512	5.05	1.429460686	-37.84478149	43.82640991	0.61	244.7584534	-56.38294601	0.056684655	1216	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.634027778
-68.55350498	36.30854991	0.598319938	15.12322306	5.3	1.801101176	-39.25901031	45.48905792	0.6	263.0695496	-60.11536026	0.054291009	1168	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.65
-67.69761944	38.62228427	0.623882545	17.35046621	4.8	1.133898244	-41.57963867	44.59547729	0.66	271.004364	-58.98922729	0.064019068	1136	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.694444444
-68.24151232	25.38845877	0.581891021	14.92423076	5.8	1.491669548	-37.30277328	44.54603729	0.61	377.8191528	-56.88650131	0.045880945	1016	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.702777778
-66.62432198	29.9175361	0.553798492	18.41674334	5.65	1.828003864	-38.48872299	44.82192383	0.6	314.3406372	-58.93124008	0.054099503	768	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.731944444
-65.1683607	26.19408846	0.563302489	10.965602	7.15	1.638943874	-35.42710724	46.5797905	0.54	312.509552	-56.09912491	0.057834462	680	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.747916667
-64.16978773	38.04025419	0.630513822	11.02410762	6.65	1.886254691	-34.02447586	47.61436844	0.53	303.3539734	-54.24054718	0.049138304	528	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.75625
-65.84814157	26.50502171	0.586688176	10.86678939	6.3	1.383340025	-35.77257614	44.90188293	0.56	341.807312	-56.69423676	0.069237548	440	Lateral	Right	43	mouse_20140522	Standard	DG	VD	40	0.775694444
-66.74534766	18.75414399	0.570006403	4.851325897	10.05	1.511727415	-44.76937485	41.55375061	0.41	460.5	-58.02187347	0.093500604	160	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.519444444
-68.93326949	21.77383341	0.587597733	8.661158358	10.05	1.609797454	-42.38312454	46.51937485	0.48	428.25	-58.875	0.05424814	352	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.527083333
-65.20338611	26.63163969	0.57638718	8.410880025	10.05	1.655392847	-44.80062485	47.84187546	0.47	335.5	-60.29999924	0.05702847	480	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.534722222
-64.90059265	18.78239188	0.560402734	7.380440588	11.25	2.081653269	-42.39187546	46.35124969	0.43	494	-58.70624924	NaN	560	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.541666667
-65.97091404	29.28468442	0.639156343	9.382780524	9.2	1.414583566	-40.6	49.175	0.46	344.1875	-58.15937424	0.060217696	640	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.550694444
-67.03558749	23.01259476	0.546290954	7.605400286	10.15	1.378693162	-40.03937607	43.91062469	0.45	456.5	-58.59687424	0.049516838	744	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.557638889
-68.88091287	27.40707191	0.671560264	13.66302669	9.85	1.688070248	-38.99875031	51.86312485	0.38	350.5625	-58.54999924	0.07220896	944	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.570138889
-65.43429113	26.02741003	0.595544891	10.33509333	9.15	1.741524323	-40.96499939	48.18187485	0.46	341.75	-57.90312576	0.070643837	1064	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.596527778
-65.06762089	31.63412269	0.660109493	13.11824357	7.6	1.303814117	-37.11812439	51.25812531	0.4	321.8125	-57.70937347	0.070471596	1200	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.625694444
-63.98542778	30.88718788	0.55590319	10.86252855	10.05	1.932809882	-39.48124924	52.90062485	0.45	279.75	-60.58750153	0.074640838	1240	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.633333333
-64.79541531	28.26252686	0.582093954	10.43450709	8.5	1.77611457	-39.68687439	51.64125061	0.5	320.6875	-58.55312347	NaN	1320	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.641666667
-64.09733125	21.20869205	0.613474012	12.51078609	9.6	1.464913705	-43.53375015	48.71499863	0.39	377.4375	-59.484375	0.055578139	1392	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.648611111
-66.15103393	32.31710114	0.659485257	11.79961435	6.95	1.37772764	-40.27625046	50.63125	0.51	329.0625	-56.90625	NaN	1424	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.65625
-65.40114007	30.28733734	0.66735548	10.72576969	7.1	1.403695992	-41.15812454	48.840625	0.46	300.875	-58.00312424	NaN	1448	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.661805556
-66.47878515	39.82102661	0.651564864	14.39881945	8.9	1.308557523	-39.19937515	51.22187576	0.47	251.9375	-58.77187347	0.091999135	1512	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.668055556
-67.4953614	40.36634572	0.64962494	10.43429319	8.7	1.507516194	-37.103125	50.52624969	0.4	243.0625	-58.44062424	0.09751282	1640	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.681944444
-69.27574956	30.01848042	0.6362638	10.79307981	8.7	1.4412512	-37.30562439	49.92312469	0.38	352.875	-58.93437576	NaN	1688	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.688194444
-66.48145219	37.33386032	0.670903383	13.43250058	8.3	1.489125758	-39.82000046	51.55562515	0.46	232	-58.45000076	0.121755369	1648	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.7
-65.18521799	29.75459038	0.578954348	10.05111643	8.65	1.516168537	-37.63249969	53.45812454	0.48	321.625	-58.61562347	NaN	1672	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.709027778
-64.02383291	45.98469098	0.659516211	16.06848141	6.2	1.595291433	-40.78750076	50.87937622	0.46	161.1875	-60.73749924	0.119055549	1752	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.715277778
-68.34258776	34.36486671	0.708528646	9.541295616	7.55	1.441661675	-40.91625061	48.64874954	0.49	288.625	-58.77500153	0.064846689	1768	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.736111111
-64.7346075	43.22829862	0.654154968	10.32262369	5.4	1.753025883	-36.771875	53.896875	0.55	235.1875	-58.75624847	0.060584385	1800	Lateral	Left	36	mouse_20140715	Large	HP	DV	34	0.743055556
-64.65194222	34.50736145	0.610573971	14.0316113	7.8	2.085310954	-36.97073288	39.53245697	0.6	235.60289	-50.70650482	0.082835905	1376	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.53125
-64.60520784	34.4547601	0.622160903	7.148729135	5.6	1.559341729	-36.55873413	40.66774521	0.62	234.3821564	-48.69838715	0.137817176	1592	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.541666667
-62.31696668	49.61148064	0.585765948	13.44506736	7.45	1.530829301	-37.24478836	39.70274963	0.61	162.3584747	-51.16122818	0.234526621	1640	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.604861111
-62.60670389	39.67554437	0.559858158	10.55491642	9.2	1.309275535	-33.35673065	41.49906921	0.54	211.1880798	-47.71569061	0.188285192	1504	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.611111111
-62.14744054	44.94399603	0.532051767	10.72333498	7.3	2.029246903	-35.04928741	44.98001099	0.57	169.0725403	-50.80110931	0.146209371	1472	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.642361111
-65.67560906	41.46497167	0.609408697	9.924733322	6.5	1.640196157	-36.27246933	43.28256989	0.55	208.1362305	-54.26496124	0.089130008	1408	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.652777778
-62.93266685	29.87125923	0.579628747	11.30172631	7.65	1.687234224	-36.60817337	42.6294754	0.55	289.3154602	-53.85296249	0.087888931	1080	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.661111111
-62.39714405	39.01378376	0.530894431	9.942577371	8.1	1.730290422	-35.5613884	46.18366089	0.53	252.6932526	-54.28632355	0.060541841	1032	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.673611111
-62.51386472	44.35988878	0.554364673	10.59771295	7.75	1.653228533	-36.21204224	47.77733612	0.53	209.9673462	-54.42365646	0.080978519	904	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.680555556
-60.16268442	31.91964852	0.570739544	8.576582368	7.65	2.000893264	-36.48426819	42.91451797	0.54	216.6814117	-55.21408844	0.076742976	840	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.690972222
-59.90634185	36.07612407	0.571771165	9.034382805	7.75	1.437746501	-33.45622025	43.89538269	0.5	305.1850891	-52.97097778	0.083597601	472	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.74375
-64.47873156	53.4459696	0.605041915	13.4100822	7.25	1.75773417	-33.9921257	44.81887207	0.5	202.6428986	-53.96282959	0.090740309	240	Medial	Left	36	mouse_20140715	Large	DG	VD	34	0.756944444
-64.14184079	68.33290848	0.638722781	12.57108094	8.3	1.572628391	-41.39875107	46.42312469	0.47	101.0625	-54.71562576	0.264081305	2432	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.513888889
-63.84257299	44.50818443	0.653926987	8.484778638	12.25	1.37159736	-40.40062485	44.64062424	0.43	216.25	-53.828125	0.142367574	2456	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.524305556
-66.87867382	32.87384748	0.653791295	7.646252764	10.85	1.20278678	-40.39187546	47.10812607	0.45	276.875	-53.27812576	0.245547703	2392	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.536805556
-65.88381124	42.14792211	0.61521023	8.626915013	8	1.56266958	-38.77875061	49.16937485	0.43	216.3125	-52.22187424	0.185867152	2344	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.54375
-66.64018603	68.4859771	0.598725028	12.87843573	7.5	1.541335084	-39.62062454	46.93250046	0.49	141.875	-60.33437347	NaN	2280	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.552777778
-63.98190993	57.56394428	0.609683814	8.814756876	9.35	1.634430971	-40.93625031	48.77437515	0.47	153.5	-56.30312347	NaN	2232	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.5625
-64.63008787	47.91678383	0.58880227	11.87430807	8	1.552236079	-41.17187405	49.46250057	0.525	174.8125	-58.70000076	NaN	2184	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.569444444
-64.45569153	46.83530038	0.642885278	10.69753465	10.5	1.631236844	-39.73062515	48.62687531	0.4	159	-58.05625153	NaN	2056	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.588888889
-63.47152377	46.69445798	0.54298774	10.76646991	7.55	1.831500216	-38.75875015	48.86000061	0.52	160.8125	-57.45624924	NaN	1960	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.595138889
-62.87123916	39.71689135	0.612489532	13.83675792	7.6	1.456528893	-40.96312485	46.52125015	0.49	167.75	-58.88437653	NaN	1864	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.602777778
-62.5877739	38.15612944	0.568079974	10.50019813	8.95	1.967154233	-37.89562454	47.92749939	0.45	201.125	-54.65000153	0.11787394	1840	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.611111111
-64.97760499	42.4618129	0.604751042	10.78519064	8	1.565786475	-38.675	51.04312439	0.47	205.3125	-58.96875	0.100470242	1784	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.616666667
-67.18933928	28.88208459	0.627193219	9.278538309	7.85	1.418942934	-40.85250015	46.79000015	0.49	336.625	-57.25624847	NaN	1712	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.625694444
-65.66946757	33.30651032	0.627417016	10.67776789	6.85	1.622969893	-38.38625031	49.22750015	0.49	304.6875	-55.921875	NaN	1632	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.631944444
-62.37454623	27.16202173	0.580586443	12.05656734	8.7	1.573219473	-39.45312576	46.3	0.53	288.375	-56.95000076	0.06481249	1608	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.642361111
-61.89954371	30.28979585	0.535939388	11.96404214	10	1.734795955	-38.77062531	49.521875	0.47	246.25	-59.75624847	0.073495278	1520	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.648611111
-63.51595525	29.91533561	0.539086509	10.08498173	9.65	1.614187409	-38.73062515	48.28999939	0.43	268.4375	-59.44374847	0.071487351	1352	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.676388889
-64.27764311	37.3328736	0.598136438	8.839313787	10	1.793056411	-38.27125015	48.93687439	0.35	223.5625	-58.76874924	0.105173934	1232	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.686111111
-65.14209381	30.24982133	0.585111957	8.052122531	9.75	1.598510705	-36.75999985	49.58312607	0.36	306.1875	-59.10625076	NaN	1216	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.691666667
-63.40393258	29.7658673	0.54792022	9.521987021	9	2.158778332	-41.525	49.25187531	0.48	289.6875	-58.43437576	0.053061442	1200	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.698611111
-62.41700862	27.7570516	0.520880828	7.885709616	8.55	1.819468329	-37.31187439	49.01749878	0.5	282.375	-58.34062576	0.053038811	1112	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.704861111
-61.36280113	25.50506535	0.552635008	12.03991586	8.95	2.021939823	-32.90250015	51.93562546	0.45	387.5	-55.65000153	0.047734793	968	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.729166667
-61.0304202	30.76934429	0.57435758	10.0186989	9.6	1.990419736	-34.35687485	52.33750076	0.46	281.8125	-56.58124924	0.046266798	840	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.736111111
-63.12176217	25.19156607	0.590200168	9.681273036	9.95	1.717466163	-35.79625015	50.6125	0.45	389.125	-56.46562576	0.053039387	760	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.75
-61.66898279	28.12401208	0.563456804	9.861854062	8.4	1.605183878	-40.89812546	49.35812607	0.48	277.0625	-58.5	0.031134775	552	Lateral	Right	37	mouse_20140716	Large	HP	VD	41	0.758333333
-66.15028973	25.27687391	0.5985522	5.337717765	8.75	1.746879499	-37.39005737	39.9957283	0.57	532.2427979	-48.52442932	NaN	360	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.527777778
-65.67486291	21.21189834	0.481406768	5.607874704	9.3	1.409567503	-36.35853119	38.20001831	0.58	468.7643127	-50.63631058	0.090706281	432	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.542361111
-66.06312528	22.52173319	0.524781008	9.187030824	8.3	1.964854137	-36.83706131	33.06497345	0.58	400.402832	-51.3931694	0.066463732	504	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.547916667
-65.5745809	25.06683981	0.573281688	7.328295275	8.85	1.374754746	-35.44907913	43.26731186	0.55	454.1154175	-47.78588104	0.069216926	728	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.558333333
-61.35680407	29.92445325	0.65248205	8.224778855	6.4	1.633082558	-34.73128433	42.05328598	0.52	361.3391418	-48.4389801	0.071114477	832	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.578472222
-61.66778874	39.22388519	0.6082768	10.02792169	8.95	1.997333543	-34.55427704	36.64418488	0.56	224.6162262	-46.91305161	0.116660554	1128	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.605555556
-63.98222683	31.7195606	0.614614628	9.49539999	8.8	1.667738724	-36.68629913	40.27222443	0.58	269.7836304	-52.24768829	0.113443277	1272	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.615277778
-64.19288021	38.81870657	0.580982967	16.68452349	8.3	2.071539156	-31.71849747	44.77065277	0.55	227.0577087	-47.32200241	0.119355133	1288	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.620833333
-66.4220846	31.1264021	0.55239199	10.50753255	8.5	1.751869531	-41.16153488	36.97439499	0.58	322.2754517	-53.81328964	0.128770648	1464	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.640277778
-65.92712516	42.62049444	0.614089497	9.579792346	7.25	1.925364106	-36.1986145	42.48298492	0.5	216.0710449	-53.46842957	0.154390895	1568	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.649305556
-63.92562251	38.16204614	0.551412807	10.56697369	9.35	2.051081553	-37.82219925	40.71840591	0.5	228.2784576	-54.61592484	0.120914718	1392	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.700694444
-65.21817589	39.01742373	0.581213337	6.825556603	8.75	1.689997088	-36.29932632	45.31266251	0.52	254.5243683	-52.19886017	0.109206913	1232	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.708333333
-60.57575752	42.70485293	0.682620035	13.0689316	7.25	1.675066792	-37.29300842	38.73409195	0.52	136.1125488	-53.60576248	0.07162595	944	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.726388889
-62.51245936	32.88544213	0.578811912	7.32553379	7.8	1.699918911	-33.85601349	37.73674698	0.52	275.8873291	-48.83572006	0.106250744	840	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.732638889
-63.85779225	27.3685859	0.582431831	7.310761893	9.35	1.739879018	-35.34836884	41.58513184	0.55	369.2739563	-50.52339172	NaN	680	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.741666667
-60.40548635	35.04234228	0.572982156	8.987791217	9.15	1.836099462	-31.59825401	48.06299057	0.49	233.7717896	-52.63832474	0.086246913	1072	Medial	Right	37	mouse_20140716	Large	DG	DV	41	0.756944444
-67.63710338	31.7136847	0.612393109	9.379231089	9.15	1.697679739	-38.771875	44.25437546	0.5	290.625	-55.68125153	0.182675507	1920	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.538888889
-67.7346609	54.14636399	0.55516161	13.20550054	7.45	1.536130217	-40.10624924	45.06374969	0.54	157.5	-59.12187576	NaN	2464	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.547222222
-65.22301205	39.48758008	0.58468938	7.716202976	8.5	1.626918462	-40.25125046	46.578125	0.45	176.3125	-56.52812576	NaN	2392	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.55625
-66.0904636	39.56100771	0.550819431	10.12084602	9.05	1.575482092	-40.959375	46.77562485	0.43	185.5	-59.71875	0.143187796	2256	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.561805556
-66.33661842	43.99299759	0.620794734	11.44109661	7.75	1.810301247	-39.87499924	45.46312408	0.52	187.25	-54.61249924	0.13977511	2192	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.570138889
-62.73751451	47.11245465	0.604580127	12.1400632	7.75	1.682927985	-39.09812469	44.98562469	0.47	149.375	-55.15000153	NaN	2096	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.577083333
-65.75171572	45.86889739	0.606625268	10.62750566	9	1.625520212	-40.54875107	47.03500061	0.49	195	-56.76874924	0.133197323	2000	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.584722222
-65.74882137	27.27873425	0.596885854	9.399872314	10.95	1.507167292	-38.26437531	45.88375015	0.42	310	-55.88124847	NaN	1928	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.592361111
-63.68592801	39.34927093	0.615273236	12.41121371	8.95	1.436387828	-38.60062485	49.88375015	0.45	219.5625	-57.265625	0.115164209	1856	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.602083333
-65.83160083	39.01525095	0.556565817	12.60264087	9.1	1.718976505	-41.20249939	50.44812469	0.45	194.6875	-63.33750153	0.112561578	1634	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.627083333
-67.44522107	49.34024543	0.618301971	11.95564779	7.7	1.626646159	-37.37999954	47.78187561	0.51	221	-58.30937576	0.098839201	1552	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.642361111
-66.8648876	24.2455541	0.552491583	14.18905215	8.85	1.375701193	-36.01624985	44.49812546	0.45	364.5	-55.54999924	0.073607172	1296	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.660416667
-66.2588866	31.42910421	0.585567108	11.20522685	8.7	1.461373057	-36.66000061	47.90999985	0.46	337.8125	-56.44687653	0.065713537	1240	Medial	Right	38	mouse_20140717	Large	HP	VD	13	0.665972222
-69.60905908	52.60535942	0.730085661	12.84725899	4.3	1.391763984	-42.09937439	50.06875076	0.52	189	-60.9375	0.106663316	2162	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.552083333
-67.16998228	38.22976049	0.685839198	12.34614297	7.9	1.319582869	-42.18624954	49.31187592	0.47	212.9375	-57.046875	0.138742582	2088	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.558333333
-68.49370722	29.70751418	0.638287854	9.093148634	8.15	1.396643371	-42.42749939	46.38000031	0.53	315.125	-54.54062653	NaN	1976	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.565277778
-69.72767528	44.63182654	0.677747938	15.59942685	5.2	1.315690179	-42.09437485	51.17312622	0.52	231.3125	-59.48749924	0.110211218	1936	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.571527778
-68.08890442	33.14486109	0.610278982	9.992998895	6.7	1.512275354	-42.428125	44.57812424	0.47	280.5625	-56.58124924	0.121764048	1896	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.585416667
-67.55609041	32.19344108	0.588648799	11.18982304	7.25	1.608278651	-42.32000046	48.25062485	0.46	227.5	-58.31874847	0.122325359	1832	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.590972222
-64.55366106	45.14264374	0.643547986	13.08521286	7.3	1.527221766	-41.73625031	54.16374969	0.46	182.875	-60.40000153	0.090275762	1664	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.599305556
-63.90114922	30.79482337	0.540905697	11.14730665	6.95	1.876707637	-41.54000092	47.76125031	0.47	230.75	-60.41249847	0.095204396	1584	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.607638889
-69.20078898	29.92999746	0.587944017	12.06164318	8	1.682180756	-40.21187515	48.47562561	0.5	311.1875	-57.73749924	NaN	1520	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.614583333
-69.75697746	31.99600346	0.610392539	9.209180256	9.15	1.468693189	-41.96812592	47.67124939	0.49	306.875	-58.15000153	NaN	1360	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.622222222
-63.4084207	24.83887697	0.547607055	8.188695616	11.2	1.984517314	-43.51062546	49.946875	0.42	346.875	-60.52500153	NaN	1160	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.6375
-63.90667813	24.75721288	0.557116943	11.95406185	7.7	1.798172108	-40.63375092	50.16437454	0.5	375.875	-58.17499924	0.059691785	1080	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.652777778
-63.25503762	17.40458809	0.505344341	14.43800394	11.1	1.850939982	-41.25062561	46.00749969	0.48	414.1875	-59.55312347	0.051673979	864	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.659722222
-62.80432726	19.51227693	0.555895479	7.979132958	10.55	1.664464389	-38.57624969	47.640625	0.47	433.25	-55.59999847	0.046509076	760	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.672222222
-61.65633486	17.31083353	0.576345677	7.402618436	13.05	1.801740063	-38.74437408	47.71562576	0.41	533.25	-55.79062653	NaN	720	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.679861111
-62.45273591	15.33681163	0.493731859	6.551652584	14.85	1.77375467	-37.58250046	47.59000015	0.37	538.0625	-56.28437424	NaN	632	Medial	Right	57	mouse_20140805	Large	HP	VD	16	0.6875
-63.46238964	17.1436879	0.485712084	6.095882725	9	2.074331448	-43.76437454	41.86750031	0.5	413.75	-57.50312424	0.067711852	104	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.588194444
-60.48987266	17.61205008	0.51743764	4.826035292	11.6	1.671855326	-43.77125015	45.96812439	0.48	399.375	-54.96875	0.061772851	168	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.594444444
-62.10230379	18.59357564	0.453631635	7.824324641	10.9	2.064679821	-44.05125046	45.26125031	0.49	353.75	-56.96875	0.040379561	184	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.600694444
-63.15107171	22.31896454	0.52113165	7.049612439	9.55	1.924238284	-39.29312515	47.70874939	0.53	374.375	-56.70624924	0.055348513	520	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.613194444
-62.63026013	16.93553414	0.500557338	7.031474605	9.8	1.752006648	-41.21500092	44.09249954	0.51	413.75	-56.60625076	0.044254864	656	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.622222222
-61.36799665	23.10461996	0.5354506	11.38803403	9.6	1.128951155	-43.86500015	43.61937561	0.51	282.5	-59.56562424	0.035146406	640	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.629166667
-64.18946266	28.59248014	0.595871992	10.61975563	8.7	1.607296337	-48.22562408	47.61562424	0.52	310	-58.29062653	NaN	792	Medial	Right	44	mouse_20141009	Large	HP	DV	28	0.640277778
